JOB_NUMBER,COMMIT_ID,BRANCH,PLATFORM,MODE,VERSION,MODIFY_LOG,BUILD_ACTION,PACKAGE_MODE,IPA_METHOD,BUILD_CODE,ALIAS,PATCH_PLATFORM_MODE,PATCH_VERSION,PATCH_COMMIT
778,71e38ab4b64727a08a17bf22b9be8ed4a19d2735,origin/lua,android,debug_obb,1.1.6,,build_app,undefined,,32770,,,,
779,2fcf923179caa7d20e0b9665c8daafbe82ce4263,origin/lua,android,release_obb,1.1.6,,build_app,undefined,,32771,,,,
780,2fcf923179caa7d20e0b9665c8daafbe82ce4263,origin/lua,android,debug_obb,1.1.6,,build_app,undefined,,32772,,,,
781,2fcf923179caa7d20e0b9665c8daafbe82ce4263,origin/lua,android,release,1.1.6,,build_app,undefined,,32777,,,,
782,ea637eef0910dda4a179c27ef075b8b092585e69,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,782,,,
783,ea637eef0910dda4a179c27ef075b8b092585e69,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,783,,,,
784,5e1aebc57afe72905eedf888f181737127a4696a,origin/lua,android,debug_obb,1.1.6,,build_app,undefined,,32767,,,,
785,5e1aebc57afe72905eedf888f181737127a4696a,origin/lua,android,debug,1.1.6,,build_app,undefined,,33442,,,,
786,5e1aebc57afe72905eedf888f181737127a4696a,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
787,8fb68cfd6f3d4d2a6915f861530cec543c53e2d1,origin/feature/arena,ios,debug,1.1.6,,upload_patch,undefined,,787,,,,
788,5e5ca0b39fc5a4f3e534b925f8c5da29a02dcf83,origin/feature/arena,ios,debug,1.1.6,,upload_patch,undefined,,788,,,,
789,b938890a9faa4baba3ec9ca5d42039c44f6567ef,origin/feature/arena,ios,debug,1.1.6,,upload_patch,undefined,,789,,,,
790,8050184529404fdcee63791db9015231060a476e,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,790,,,,
791,c9bb781603f09643fac78c17a6fe48199927ccf2,origin/lua,android,debug_obb,1.1.6,,build_app,undefined,,22,,,,
792,46e37e7faef646735bf50661f65bf9c2912c4390,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,792,,,
793,2e348af2f4a0fe52f2096ff079e98f9739c4a791,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,793,,,
794,2e348af2f4a0fe52f2096ff079e98f9739c4a791,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,794,,,,
795,9c2836147db74b358710e9a7a603acafbfcb8db7,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,795,,,
796,e0eee82845751b757536b443656afc3d243f1219,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,796,,,,
797,ade3626226f56afb0f06dccf8ccf6d6cc405b17a,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,797,,,,
798,91e59f86be09b5333a36894a68fe27b3f2224b4b,origin/lua,ios,debug,1.1.6,,upload_patch,undefined,,798,,,,
799,9d10026a7e1351e9cf49385405836e8d42f625b8,origin/lua,ios,debug,1.1.6,,upload_patch,undefined,,799,,,,
800,9d10026a7e1351e9cf49385405836e8d42f625b8,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,800,,,
801,9d10026a7e1351e9cf49385405836e8d42f625b8,origin/lua,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,22,801,,,
802,3a69bb9537afae18414995d726aa48e5ed9dc28b,origin/debug,ios,debug,9.9.9,,upload_patch,undefined,,22,,,,
803,3a69bb9537afae18414995d726aa48e5ed9dc28b,origin/debug,ios,debug,9.9.9,,build_app,undefined,adhoc ,22,,,,
804,63ed6a0f02b3a5ed409786982302474cd5a33a72,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,804,,,,
805,2bc012a4a6fc50b2639ccfb9129cf2e99ea68179,origin/lua,ios,debug,1.1.60,,build_app,undefined,adhoc ,805,805,,,
806,2bc012a4a6fc50b2639ccfb9129cf2e99ea68179,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,806,,,
807,e380392db010dfef308d17911e27e13d14b1e9ad,origin/lua,ios,debug,1.1.6,,upload_patch,undefined,,807,807,,,
808,e380392db010dfef308d17911e27e13d14b1e9ad,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,808,808,,,
809,83790fa77ab6bbb90c15f272dee661d1aa694c9b,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,809,809,,,
810,83790fa77ab6bbb90c15f272dee661d1aa694c9b,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,810,,,
811,8be9bbff7de57f97b8d98c5009a3f75f57eb3075,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,811,811,,,
812,fbe861ee67167ad193b39a184bcbec57b64369a4,origin/lua,ios,release,1.1.6,,build_app,undefined,adhoc ,812,812,,,
813,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,release,1.1.6,,build_app,undefined,adhoc ,813,813,,,
814,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,814,814,,,
815,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,815,815,,,
816,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,,build_app,undefined,adhoc ,816,816,,,
817,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,,build_app,undefined,appstore,817,817,,,
818,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,,build_app,undefined,appstore,22,,,,
819,3fee2fba2eb84f33a0471238d0cd5e5775cf08fb,origin/lua,ios,release,1.1.6,,build_app,undefined,appstore,22,,,,
820,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,,build_app,undefined,appstore,22,,,,
821,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,22,821,,,
822,faf7f0eec62fc634f5565f9cdc3f50b3a13bb5d9,origin/lua,android,release,1.1.6,测试,upload_patch,undefined,,22,,,,
823,1cc05d0d933170d1adb7e7ab463a8916d7f1a077,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
824,e87cdd7897e7cf0e14e2462d26b7d27670e73d4a,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
825,dc23c8ec055b069d193391291fc0195c1f828b53,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
826,e8682d64c2afeaa59f965dfdde1b6b2b31ec8001,origin/lua,ios,release,1.1.6,,build_app,undefined,adhoc ,22,,,,
827,e8682d64c2afeaa59f965dfdde1b6b2b31ec8001,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
828,87baf805c562ff0a218e674eadd0108e81b6df06,origin/lua,android,release,1.1.6,,build_app,undefined,,22,,,,
829,89912deefb62bdae4cb0a8c3be02743222025a04,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,829,,,
830,273db5afbb50b2ace901cae3714e39956a9f6501,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,22,,,,
831,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,,build_app,OBB ,,22,,,,
832,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,,build_app,OBB ,,22,,,,
833,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
834,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,834,,,
835,48ea2256ea3daf083709fc57cc5df7287da26393,origin/lua,android,release,1.1.6,,build_app,OBB,,32222,,,,
836,76712bdb50ef890cdaa309481e55537e897b66ff,origin/lua,android,release,1.1.6,,build_app,OBB,,3222,,,,
837,76712bdb50ef890cdaa309481e55537e897b66ff,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
838,5cdf5efa49a6e4c4e6c0abe85aba40ccaddbcb43,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,838,,,
839,d9f7ab8eb731a6f7b700e3de6db9c45936f63dc3,origin/channel/lion,ios,release,1.1.7,,build_app,,adhoc ,22,839,,,
840,8b684cc4cc79bb7401398a306ddf12f9912b2c9a,origin/channel/lion,ios,release,1.1.7,,build_app,,adhoc ,22,840,,,
841,8b684cc4cc79bb7401398a306ddf12f9912b2c9a,origin/channel/lion,ios,release,1.1.7,,build_app,,appstore,23,,,,
842,36070161d7f8fd17884d004709b7f339dc18cd01,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,33221,,,,
843,36070161d7f8fd17884d004709b7f339dc18cd01,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
844,417feeb25adcbd3f663901fed6c9cd17fc9d91be,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
845,dca22b4a6fb8e71b1168bdc1d5ee5d789ea383bb,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,322,,,,
846,63676de1d9c5e1d54dcb87d98184c255aba60615,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,3222,,,,
847,577bedce44fbb6ebf9e5a271d53e7be1b3ceeacf,origin/channel/lion,ios,debug,1.1.7,,build_app,,adhoc ,22,847,,,
848,577bedce44fbb6ebf9e5a271d53e7be1b3ceeacf,origin/channel/lion,ios,debug,1.1.7,,build_app,,adhoc ,22,848,,,
849,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,ios,debug,1.1.7,,build_app,,adhoc ,22,849,,,
850,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,android,debug,1.1.6,,build_app,OBB,,22,850,,,
851,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,,build_app,,adhoc ,22,851,,,
852,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,852,,,
853,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
854,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug_server,1.1.7,,build_app,,adhoc ,22,854,,,
855,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,ios,release,1.1.6,,build_app,,adhoc ,22,,,,
856,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,ios,debug,1.1.6,,build_app,,adhoc ,22,,,,
857,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,,upload_patch,,,22,841,,,
858,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,release,1.1.7,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_7,dcf79b160011721f05bf503f3a2164932625a667
859,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,,build_app,,adhoc ,22,859,,,
860,83a5a0de167f783f87f868890534cc9b9acc4faf,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
861,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
862,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
863,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
864,d296e82a2973f085396d749a975de6dd42193705,origin/lua,android,release,1.1.6,,build_app,OBB,,3322,,,,
865,65c606ee6514a4f5ab4c96b1e4563b0dff341f35,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
866,02212c7eda83ecfe5f52107f843a3b0a75910db5,origin/lua,android,release,1.1.6,,build_app,OBB,,3232,,,,
867,c9b02600de684d55dce11fa55e1f354289e7a16e,origin/lua,android,release,1.1.6,,build_app,OBB,,322,,,,
868,24e74a1f551c880bbdb0762835599a560e098fc5,origin/lua,android,release,1.1.6,,build_app,OBB,,322,,,,
869,70920d1e0605409d62235eb8fad03630b0b2ddcf,origin/release/v1.1.6,android,release,1.1.6,,build_app,OBB,,22,,,,
870,5a5bb1704f8ae09c6f369941fb25dde69260082e,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
871,5a5bb1704f8ae09c6f369941fb25dde69260082e,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
872,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,,build_app,OBB,,322,,,,
873,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
874,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,debug,1.1.6,,build_app,OBB,,22,,,,
875,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,debug_server,1.1.6,,build_app,OBB,,22,,,,
876,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
877,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
878,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
879,abaf5ed0761a4b059e9b1d02270e790c2391a661,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
880,b47a7a3ccdf97e64a470ba8da25bbb4d43a14fa2,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
881,b47a7a3ccdf97e64a470ba8da25bbb4d43a14fa2,origin/weixutao,ios,debug,1.1.6,,build_app,,adhoc ,22,,,,
882,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,debug,1.1.7,,upload_patch,,,22,882,,,
883,dcf79b160011721f05bf503f3a2164932625a667,v1.1.7.1,ios,debug,1.1.7,,build_app,,adhoc ,22,883,,,
884,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,debug,1.1.7,,upload_patch,,,22,884,,,
885,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,release,1.1.7,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_7,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c
886,d3f7c00035147af3139a0c17e4aa322da39fe318,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,886,,,
887,b6cd5b5194d1723105dda7617d51bcd056927c5b,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
888,929b547c856fae6444d058e7b2b39a800f003721,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
889,e1eb483bd7bb7014b1b8315fed072609ef9b353c,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
890,20967eb74a154252987af34154aa8f2bebea1e6a,origin/lua,ios,debug,1.1.9,,build_app,,adhoc ,22,890,,,
891,20967eb74a154252987af34154aa8f2bebea1e6a,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,891,,,
892,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,ios,debug,1.1.6,,build_app,,adhoc ,22,,,,
893,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
894,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
895,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
896,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
897,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
898,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,ios,debug,1.1.6,,build_app,,adhoc ,22,,,,
899,255f2b119ef1995f1817f7a5a3b1cb2f6547d954,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,,,,
900,853169bb024f1ef9ad903120b97c8e45844f13e5,origin/release/v1.1.7,ios,debug,1.1.7,,upload_patch,,,22,900,,,
901,853169bb024f1ef9ad903120b97c8e45844f13e5,origin/release/v1.1.7,ios,release,1.1.7,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_7,853169bb024f1ef9ad903120b97c8e45844f13e5
902,f6909b8c9e503d1b0f2558101b35f9cfff3c48d6,origin/weixutao,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
903,68b24a661aee3b70756387fe12f822bbf45b4aed,origin/lua,ios,debug,1.1.6,,build_app,,adhoc ,22,,,,
904,2109d5ffb993e32ad8c630768fffd93d8b425e5f,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,,,,
906,c5144dc7c1b9f41212cfceedf4f1a5e262e4fc8c,origin/lua,android,debug,1.1.8,,build_app,FULL_APK,,22,,,,
907,c5144dc7c1b9f41212cfceedf4f1a5e262e4fc8c,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,907,,,
908,db7ab4fc481ecd4534b96d3d3c712386cbdf85f6,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,908,,,
909,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,,build_app,OBB,,22,909,,,
910,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,,build_app,FULL_APK,,22,910,,,
911,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,,build_app,FULL_APK,,22,,,,
912,ca15ec67e5e20cb90be0f0438b484bbb3d102d5f,origin/lua,android,release,1.1.8,,build_app,FULL_APK,,22,,,,
913,8b39606bfc4a852f67c64814b26b33612131a933,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
914,edf94cebd97c56c78af24a45826cb57e48336630,origin/lua,android,release,1.1.8,,build_app,FULL_APK,,22,,,,
915,ff7b3de5d976bf26e66d424056678c638927e775,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,,,,
916,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,debug,9.9.9,,build_app,FULL_APK,,22,,,,
917,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,debug,1.1.6,,build_app,FULL_APK,,22,,,,
918,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,release,1.1.6,,build_app,OBB,,22,,,,
919,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,release,1.1.6,,build_app,FULL_APK,,22,,,,
920,853169bb024f1ef9ad903120b97c8e45844f13e5,v1.1.7.3,ios,debug,1.1.7,,build_app,,adhoc ,22,920,,,
921,853169bb024f1ef9ad903120b97c8e45844f13e5,v1.1.7.3,ios,debug,1.1.7,,upload_patch,,,22,921,,,
922,b5028d15a497559152ac7444010e4b424f715375,origin/release/v1.1.7,ios,debug,1.1.7,,upload_patch,,,22,922,,,
923,b5028d15a497559152ac7444010e4b424f715375,origin/release/v1.1.7,ios,release,1.1.7,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_7,b5028d15a497559152ac7444010e4b424f715375
924,21e5383a5c6fcaa521ef769dba21462d522edbba,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
925,21e5383a5c6fcaa521ef769dba21462d522edbba,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
926,e6e0ae2457020a90e0ee01a6acceb6f99f69dc95,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,926,,,
927,7b7ca9f945688d1316823a5d768a19e0905a496e,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
928,7b7ca9f945688d1316823a5d768a19e0905a496e,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
929,7b7ca9f945688d1316823a5d768a19e0905a496e,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
930,e74adeb73500ad4eda335f9c150ecb62faac5178,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
931,6efb216f04fd85f85db4521bf51aedee042861ee,origin/release/v1.1.7,android,debug,1.1.7,,build_app,OBB,,1170000,,,,
932,6efb216f04fd85f85db4521bf51aedee042861ee,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
933,6efb216f04fd85f85db4521bf51aedee042861ee,origin/release/v1.1.7,android,release,1.1.7,,build_app,FULL_APK,,1170000,,,,
934,32dbee394cd5cb0b2696bd304ef84c78736469b3,origin/release/v1.1.7,android,debug,1.1.7,,build_app,OBB,,1170000,,,,
935,32dbee394cd5cb0b2696bd304ef84c78736469b3,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170000,,,,
936,32dbee394cd5cb0b2696bd304ef84c78736469b3,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170001,,,,
937,d411ed29325889030935cfe3afa38b7838dd85a3,origin/release/v1.1.7,android,release,1.1.7,,build_app,OBB,,1170002,,,,
938,b91590f624ff4bd37c85f728a44b0f168b9dea9f,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,938,,,
939,79ad9b69d2a7c5b84c8b02c696bb5f893f182d70,origin/lua,ios,debug,1.1.7,,upload_patch,,,22,,,,
940,79ad9b69d2a7c5b84c8b02c696bb5f893f182d70,origin/lua,ios,debug,1.1.7,,build_app,,adhoc ,22,,,,
941,79ad9b69d2a7c5b84c8b02c696bb5f893f182d70,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,941,,,
942,b5028d15a497559152ac7444010e4b424f715375,v1.1.7.4,ios,debug,1.1.7.4,,build_app,,adhoc ,22,,,,
943,14bcc868c68ca2859fbdeb90e6a507fa8bfa1977,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,943,,,
944,a49ecea65b95f1314194de905d327f1244aeb133,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,944,,,
945,1b36abf9c43fa871033f7b178e9f0cc42c049408,origin/lua,ios,debug_server,1.1.8,,build_app,,adhoc ,22,945,,,
946,a8f36eeea059692673470e06c3164ae5e0b41503,origin/lua,ios,debug,1.1.8,,build_app,,adhoc ,22,946,,,
947,a5a81117eed309e598376dc180873f934bc531ae,origin/release/v1.1.8,ios,debug,1.1.8,,build_app,,adhoc ,22,947,,,
948,1dbe1726531efcd5df9576bd55a6a2b1b4618505,origin/lua,ios,debug_server,1.1.8,,build_app,,adhoc ,22,948,,,
949,a5a81117eed309e598376dc180873f934bc531ae,origin/release/v1.1.8,ios,release,1.1.8,,build_app,,adhoc ,22,949,,,
950,a5a81117eed309e598376dc180873f934bc531ae,origin/release/v1.1.8,ios,debug,1.1.8,,build_app,,adhoc ,22,950,,,
951,a5a81117eed309e598376dc180873f934bc531ae,origin/release/v1.1.8,ios,release,1.1.8,,build_app,,adhoc ,22,951,,,
952,a5a81117eed309e598376dc180873f934bc531ae,origin/release/v1.1.8,ios,debug_server,1.1.8,,build_app,,adhoc ,22,952,,,
953,0fd3f5d96de27dba271a9b238aff8983c98833fb,origin/release/v1.1.8,ios,debug_server,1.1.8,,build_app,,adhoc ,22,953,,,
954,0fd3f5d96de27dba271a9b238aff8983c98833fb,origin/release/v1.1.8,ios,release,1.1.8,,build_app,,appstore,24,,,,
955,617d50c0b5e379236649737578448033bb6a526c,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,955,,,
956,ed1378e26e24cc80aac9ab40f50b5478243b012d,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,956,,,
957,1d4d2f86fed0c4e6c5cb39555b7d5fd9b1bdc6ea,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
958,b245f72a492616a5ef15bbd8b95d863170f9cd49,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180000,,,,
959,b245f72a492616a5ef15bbd8b95d863170f9cd49,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
960,b245f72a492616a5ef15bbd8b95d863170f9cd49,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,FULL_APK,,1180000,,,,
961,9ea7b8051ab3efbe88bd74a4cd0a583714cdb27b,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
962,9ea7b8051ab3efbe88bd74a4cd0a583714cdb27b,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,OBB,,1180000,,,,
963,1888ded2f8468f89b91e08d5b9e0188fdf883a47,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
964,6dfb10a53ba116f18580582135cff026c8cf0220,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
965,5c22b28165d2944de7b93250d1f08a7aa985ae7f,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
966,5c22b28165d2944de7b93250d1f08a7aa985ae7f,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
967,5c22b28165d2944de7b93250d1f08a7aa985ae7f,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,FULL_APK,,1180000,,,,
968,e892bc7112c584dea696e3cf21127db2242a3c38,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,FULL_APK,,1180000,,,,
969,ae092b2deeff1fe8ec03dc8935e7cb26f0ea0755,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
970,fbe8374e34a7d97f09fa524ad6c5753f275539e4,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
971,8902507709318c8bd17a70857c2ddb8e64aa3f39,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
972,47ebb86564bc1f3ed4dde8ee0ee0b93f5a1a710c,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
973,6146c1bd3c0a68f9202be6147a46be383e2f8b02,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
974,9b2bf1a7f4cab9476a49dcec6119a69638fb000c,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
975,9b2bf1a7f4cab9476a49dcec6119a69638fb000c,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180000,,,,
976,bcd32835f5b3e5bc88b6c85d0e22b2095585f4b4,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
977,fe0cb960d028febc87562f0fc155e159db8c851c,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
978,5a939746a7e4f1ac44cf9d70c90a2225dfe43ca3,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180001,,,,
979,4da43a955dbe0359a6c831de39d85b0627f53349,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
980,70920d1e0605409d62235eb8fad03630b0b2ddcf,origin/release/v1.1.6,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
981,9bae88b8ae5547dff1f5e2129293263547253bdf,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
